room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10810443,5971513,Private room,,Allston,0,,1,1.0,45.0,10.0,42.354626,-71.128292,2016-05-19 01:15:09.722992
5344465,27696228,Private room,,Hyde Park,10,4.5,1,1.0,50.0,1.0,42.266928,-71.10242,2016-05-19 02:36:50.553369
4964365,6104365,Entire home/apt,,Allston,4,4.5,4,2.0,180.0,1.0,42.347355,-71.137387,2016-05-19 02:36:46.488733
9534326,32974291,Shared room,,Fenway,0,,1,1.0,50.0,1.0,42.345519,-71.08846,2016-05-19 02:35:55.784087
10271867,52274002,Private room,,Jamaica Plain,1,,2,1.0,46.0,1.0,42.32357,-71.106708,2016-05-19 02:35:48.145254
8271384,43613912,Entire home/apt,,South Boston Waterfront,56,4.5,2,0.0,125.0,1.0,42.343056,-71.051731,2016-05-19 02:35:40.475762
8837755,46285032,Entire home/apt,,Downtown,0,,4,2.0,275.0,1.0,42.350955,-71.069194,2016-05-19 02:35:36.526773
10053235,30283594,Entire home/apt,,South Boston Waterfront,0,,3,1.0,169.0,3.0,42.352919,-71.048031,2016-05-19 02:34:38.516675
9428208,6592128,Entire home/apt,,Mission Hill,0,,5,5.0,100.0,5.0,42.332958,-71.100101,2016-05-19 02:34:28.943767
3866526,8139434,Private room,,Allston,13,5.0,2,1.0,120.0,1.0,42.35026,-71.143613,2016-05-19 02:34:10.531345
1935042,10013311,Private room,,Beacon Hill,80,4.5,2,1.0,90.0,2.0,42.357056,-71.066182,2016-05-19 02:33:43.982464
8335066,4657259,Private room,,Beacon Hill,4,5.0,2,1.0,95.0,1.0,42.359173,-71.067944,2016-05-19 02:33:36.499851
4287366,22257404,Entire home/apt,,South Boston,5,3.5,3,2.0,200.0,1.0,42.331476,-71.048888,2016-05-19 02:33:26.563787
5868798,30473016,Entire home/apt,,South Boston,0,,4,2.0,225.0,1.0,42.334166,-71.029515,2016-05-19 02:33:19.699836
4996375,25499738,Private room,,South Boston,35,5.0,2,1.0,119.0,1.0,42.340522,-71.050271,2016-05-19 02:33:04.458084
4975581,12937716,Entire home/apt,,Jamaica Plain,39,4.5,6,2.0,121.0,3.0,42.320381,-71.112702,2016-05-19 02:33:00.465113
2918875,14422289,Entire home/apt,,Back Bay,3,5.0,4,1.0,225.0,7.0,42.349353,-71.077095,2016-05-19 02:32:46.734868
7476936,5366301,Private room,,Dorchester,3,4.5,2,1.0,100.0,1.0,42.31676,-71.041056,2016-05-19 02:32:14.222351
474066,2161881,Entire home/apt,,Roxbury,108,4.5,3,1.0,130.0,2.0,42.3358,-71.077645,2016-05-19 02:31:45.650646
10149314,30283594,Entire home/apt,,Fenway,1,,3,1.0,457.0,3.0,42.343622,-71.097971,2016-05-19 02:30:44.751083
1868205,9419684,Entire home/apt,,South Boston Waterfront,2,,3,1.0,289.0,3.0,42.347686,-71.037554,2016-05-19 02:30:39.606242
1615033,3637081,Entire home/apt,,North End,207,4.5,2,1.0,135.0,1.0,42.36796,-71.055729,2016-05-19 02:30:16.775271
6268082,25660835,Entire home/apt,,Bay Village,0,,4,1.0,200.0,3.0,42.348894,-71.068497,2016-05-19 02:29:41.993426
295285,1271326,Private room,,West Roxbury,16,5.0,4,1.0,80.0,1.0,42.287194,-71.16816,2016-05-19 02:29:14.520331
6728273,26754605,Entire home/apt,,Allston,14,4.5,4,2.0,130.0,2.0,42.3585,-71.128226,2016-05-19 02:29:12.192090
13090471,33323873,Private room,,Back Bay,0,,1,1.0,80.0,5.0,42.343609,-71.081391,2016-05-19 02:28:49.860495
11572070,47664830,Entire home/apt,,South Boston Waterfront,0,,4,1.0,175.0,1.0,42.346972,-71.037859,2016-05-19 02:28:41.397732
6627802,30658962,Entire home/apt,,Charlestown,0,,3,2.0,1000.0,1.0,42.375255,-71.053309,2016-05-19 02:27:46.273442
4586681,12795084,Private room,,Jamaica Plain,38,5.0,1,1.0,90.0,1.0,42.314827,-71.112955,2016-05-19 02:27:33.212483
1489289,7964081,Entire home/apt,,South End,30,4.5,2,1.0,175.0,1.0,42.336632,-71.074885,2016-05-19 02:26:56.186765
7211531,15102445,Private room,,Fenway,9,4.5,2,1.0,67.0,7.0,42.342063,-71.097527,2016-05-19 02:25:43.160948
10812807,7466486,Entire home/apt,,Back Bay,0,,2,1.0,110.0,1.0,42.342163,-71.082956,2016-05-19 02:24:50.747632
12766542,33233678,Private room,,Allston,0,,1,1.0,75.0,1.0,42.349531,-71.135366,2016-05-19 02:24:07.895674
5762866,29899026,Entire home/apt,,Allston,5,5.0,4,1.0,130.0,2.0,42.358118,-71.130914,2016-05-19 02:23:54.603865
8265471,5206005,Entire home/apt,,North End,4,5.0,2,1.0,112.0,2.0,42.365688,-71.054415,2016-05-19 02:23:01.424792
1839549,8139434,Private room,,Allston,48,4.5,2,1.0,47.0,1.0,42.352311,-71.136552,2016-05-19 02:22:12.056375
5976821,432317,Shared room,,South End,43,5.0,2,1.0,110.0,2.0,42.344125,-71.070483,2016-05-19 01:14:55.865591
11583581,24257739,Private room,,Fenway,4,4.0,2,1.0,70.0,1.0,42.343722,-71.089124,2016-05-19 01:14:40.004335
3052935,886871,Private room,,Dorchester,12,4.0,1,1.0,70.0,2.0,42.318687,-71.054843,2016-05-19 01:14:15.470136
585148,2883829,Entire home/apt,,South Boston,26,4.5,2,1.0,225.0,2.0,42.33723,-71.063955,2016-05-19 01:14:11.826948
10945774,51673899,Entire home/apt,,Beacon Hill,0,,2,0.0,129.0,2.0,42.357095,-71.069192,2016-05-19 01:14:03.253606
1077105,5927277,Entire home/apt,,South End,0,,2,,176.0,1.0,42.340215,-71.074998,2016-05-19 01:13:55.661582
4568116,11228809,Entire home/apt,,Roxbury,125,5.0,2,1.0,135.0,,42.329527,-71.09199,2016-05-19 01:13:42.259857
3937236,20210166,Private room,,Back Bay,41,5.0,2,1.0,150.0,1.0,42.349874,-71.087981,2016-05-19 01:13:31.871733
4710583,17892292,Private room,,Allston,2,,2,1.0,45.0,4.0,42.359774,-71.135349,2016-05-19 01:13:22.608566
9275838,48173594,Entire home/apt,,Mission Hill,3,5.0,2,0.0,98.0,14.0,42.334552,-71.10249,2016-05-19 01:13:10.823385
9250014,26956083,Private room,,Brighton,2,,2,1.0,49.0,2.0,42.360724,-71.141473,2016-05-19 01:12:56.875664
7931331,12243051,Entire home/apt,,Allston,14,5.0,6,2.0,184.0,,42.362878,-71.129409,2016-05-19 01:12:37.245042
10253899,14561673,Entire home/apt,,Charlestown,2,,6,4.0,250.0,3.0,42.380925,-71.067561,2016-05-19 01:11:30.209994
6709682,212445,Private room,,Roxbury,14,4.5,2,1.0,65.0,3.0,42.33721,-71.084783,2016-05-19 01:11:02.596868
3792147,6989109,Shared room,,South Boston,39,4.5,2,1.0,97.0,1.0,42.331261,-71.046148,2016-05-19 01:10:43.760810
12426977,1399007,Entire home/apt,,South End,2,,2,0.0,90.0,3.0,42.336348,-71.076656,2016-05-19 01:10:39.940257
9615932,36388924,Private room,,Allston,0,,2,1.0,100.0,1.0,42.350474,-71.141034,2016-05-19 01:10:11.703618
10052445,30283594,Entire home/apt,,South Boston Waterfront,0,,6,3.0,708.0,3.0,42.351305,-71.047652,2016-05-19 01:09:44.086211
10054194,30283594,Entire home/apt,,South Boston Waterfront,1,,3,1.0,169.0,3.0,42.35285,-71.047517,2016-05-19 01:09:26.933136
8337048,16330682,Shared room,,Mission Hill,11,4.5,3,1.0,45.0,1.0,42.330703,-71.099999,2016-05-19 01:08:30.129477
3363097,261895,Entire home/apt,,South Boston Waterfront,11,5.0,5,2.0,369.0,2.0,42.349618,-71.049448,2016-05-19 01:08:25.834872
10855052,56225393,Entire home/apt,,Beacon Hill,1,,3,1.0,125.0,1.0,42.357618,-71.067721,2016-05-19 01:08:22.567486
2875267,14696258,Entire home/apt,,Jamaica Plain,121,5.0,2,0.0,150.0,2.0,42.308837,-71.119351,2016-05-19 01:07:22.810045
12112925,8004819,Entire home/apt,,Beacon Hill,3,5.0,3,1.0,239.0,2.0,42.356367,-71.067359,2016-05-19 01:07:12.819711
57800,68870,Private room,,East Boston,162,4.5,1,1.0,65.0,1.0,42.383021,-71.000332,2016-05-19 01:07:00.314664
9844242,50688211,Entire home/apt,,Beacon Hill,6,4.5,2,1.0,103.0,2.0,42.360857,-71.065944,2016-05-19 01:06:22.140299
5590505,28985064,Entire home/apt,,South Boston,1,,2,1.0,225.0,3.0,42.337137,-71.051992,2016-05-19 01:05:48.355113
3589869,848964,Private room,,Dorchester,0,,2,1.0,150.0,1.0,42.285509,-71.068632,2016-05-19 01:05:41.961042
3415033,16866221,Private room,,South Boston,21,5.0,1,1.0,225.0,1.0,42.339324,-71.051503,2016-05-19 01:05:16.128138
6744795,30283594,Entire home/apt,,Mission Hill,0,,3,1.0,169.0,3.0,42.335159,-71.100325,2016-05-19 01:04:50.541028
3992208,324630,Entire home/apt,,Fenway,154,4.0,4,0.0,99.0,,42.346215,-71.09372,2016-05-19 01:03:57.470268
8813104,46169269,Entire home/apt,,Brighton,0,,4,2.0,127.0,1.0,42.343124,-71.141295,2016-05-19 01:03:49.652320
12406912,41658897,Private room,,Fenway,2,,2,1.0,83.0,3.0,42.348149,-71.105359,2016-05-19 01:03:45.836009
8191517,28763698,Private room,,West End,3,3.5,1,1.0,100.0,3.0,42.362252,-71.068045,2016-05-19 01:03:42.113530
9596153,45167058,Entire home/apt,,Beacon Hill,0,,1,1.0,159.0,3.0,42.35805,-71.071329,2016-05-19 01:01:25.663360
11550767,4048641,Entire home/apt,,West End,1,,2,1.0,190.0,2.0,42.361373,-71.069578,2016-05-19 01:01:22.785006
9109401,47477850,Entire home/apt,,Allston,13,5.0,6,3.0,180.0,2.0,42.352868,-71.139338,2016-05-19 01:00:46.861466
7495866,38015635,Entire home/apt,,Jamaica Plain,17,4.5,2,1.0,136.0,3.0,42.315769,-71.112894,2016-05-19 01:00:04.467014
5380160,27889531,Entire home/apt,,South Boston,22,4.5,2,1.0,260.0,2.0,42.340527,-71.048662,2016-05-19 00:59:56.986073
12497846,67677418,Private room,,Mission Hill,3,4.5,1,1.0,64.0,5.0,42.333174,-71.106839,2016-05-19 00:59:24.079687
12969495,4605418,Entire home/apt,,Allston,0,,3,0.0,110.0,7.0,42.36555,-71.119313,2016-05-19 00:59:01.629979
10995976,47492498,Private room,,Fenway,8,4.5,2,1.0,74.0,1.0,42.343237,-71.0965,2016-05-19 00:58:55.288270
947751,5137376,Private room,,North End,0,,2,1.0,130.0,1.0,42.363947,-71.051214,2016-05-19 00:58:07.462910
3903324,9419684,Entire home/apt,,Fenway,4,5.0,3,1.0,272.0,3.0,42.343248,-71.100656,2016-05-19 00:45:17.000590
4567815,3381838,Entire home/apt,,Jamaica Plain,8,5.0,4,2.0,120.0,1.0,42.306539,-71.117893,2016-05-19 00:44:36.512591
11061030,50072079,Entire home/apt,,Downtown,0,,4,1.0,240.0,1.0,42.358716,-71.053712,2016-05-19 00:44:28.654536
8238078,30489899,Private room,,Allston,3,3.5,1,1.0,65.0,3.0,42.354522,-71.138728,2016-05-19 00:44:24.971115
11229070,6873524,Private room,,North End,17,5.0,2,1.0,85.0,1.0,42.366242,-71.05262,2016-05-19 00:44:09.978691
9349614,3900945,Entire home/apt,,Jamaica Plain,1,,4,2.0,150.0,1.0,42.306396,-71.105935,2016-05-19 00:43:27.112084
10036037,30283594,Entire home/apt,,Fenway,1,,5,2.0,199.0,3.0,42.343405,-71.098469,2016-05-19 00:43:03.886694
6790961,30283594,Entire home/apt,,Fenway,1,,5,2.0,571.0,3.0,42.344572,-71.099808,2016-05-19 00:42:34.249609
9496224,37900191,Private room,,Fenway,5,4.5,2,1.0,103.0,1.0,42.345775,-71.090759,2016-05-19 00:42:17.736095
11697685,62159924,Private room,,Brighton,3,4.5,1,1.0,35.0,1.0,42.358063,-71.143163,2016-05-19 00:41:21.695762
7367795,31866207,Private room,,Dorchester,4,5.0,2,1.0,150.0,1.0,42.319121,-71.051583,2016-05-19 00:41:19.252475
4635390,5521363,Entire home/apt,,Beacon Hill,10,4.5,2,1.0,199.0,2.0,42.359843,-71.069037,2016-05-19 00:41:00.664376
6731122,35251419,Private room,,Back Bay,1,,2,1.0,140.0,1.0,42.354765,-71.078736,2016-05-19 00:40:55.337225
11759332,16186589,Private room,,Dorchester,0,,1,1.0,65.0,3.0,42.290729,-71.064564,2016-05-19 00:40:40.980543
3193484,16186589,Private room,,Dorchester,3,4.5,1,1.0,70.0,3.0,42.288186,-71.069208,2016-05-19 00:39:15.448287
13083938,2844785,Entire home/apt,,Allston,0,,7,2.0,200.0,1.0,42.350557,-71.132834,2016-05-19 00:38:48.473726
11442548,53493734,Private room,,East Boston,6,4.5,2,1.0,60.0,1.0,42.370755,-71.036295,2016-05-19 00:38:45.474293
8291550,43717277,Entire home/apt,,Dorchester,0,,4,3.0,150.0,3.0,42.294901,-71.057703,2016-05-19 00:37:46.436003
10758,38440,Private room,,Allston,2,,1,1.0,135.0,1.0,42.353449,-71.131797,2016-05-19 00:37:16.342492
10379031,53427121,Entire home/apt,,Beacon Hill,0,,2,1.0,250.0,3.0,42.360939,-71.063795,2016-05-19 00:36:36.063291
9390951,37344176,Private room,,East Boston,1,,2,1.0,125.0,2.0,42.36671,-71.037126,2016-05-19 00:36:32.515278
6602217,24584716,Entire home/apt,,Jamaica Plain,38,4.5,5,1.0,130.0,1.0,42.323096,-71.108514,2016-05-19 00:36:25.858797
9273395,814298,Entire home/apt,,Beacon Hill,2,,4,1.0,167.0,2.0,42.359473,-71.072119,2016-05-19 00:35:46.404120
6298680,30283594,Entire home/apt,,South Boston Waterfront,2,,3,1.0,457.0,3.0,42.348845,-71.039201,2016-05-19 00:35:30.570780
5734770,27015747,Private room,,South End,62,5.0,2,1.0,129.0,2.0,42.34708,-71.073611,2016-05-19 00:35:23.807053
8970779,46878954,Private room,,East Boston,1,,2,1.0,95.0,1.0,42.369023,-71.041545,2016-05-19 00:34:06.874737
10228228,30283594,Entire home/apt,,Fenway,0,,3,1.0,169.0,3.0,42.345653,-71.100006,2016-05-19 00:32:56.517238
8596320,23412310,Private room,,South Boston,8,5.0,4,1.0,110.0,2.0,42.338879,-71.047154,2016-05-19 00:32:39.411526
3839678,5776160,Private room,,Mattapan,10,4.0,1,1.0,50.0,1.0,42.270096,-71.088307,2016-05-19 00:32:06.068331
7052171,36885389,Private room,,Allston,1,,1,1.0,39.0,1.0,42.347638,-71.132359,2016-05-19 00:32:01.499812
5433246,28184185,Private room,,South End,4,5.0,2,1.0,75.0,1.0,42.338041,-71.075745,2016-05-19 00:30:06.068175
5748063,25910317,Shared room,,Roxbury,0,,4,1.0,150.0,1.0,42.312239,-71.084518,2016-05-19 00:29:26.152169
8325544,30283594,Entire home/apt,,Fenway,0,,5,2.0,199.0,3.0,42.345352,-71.10203,2016-05-19 00:29:05.665004
10317376,47928798,Private room,,Allston,0,,5,1.0,105.0,2.0,42.353711,-71.126916,2016-05-19 00:28:40.003143
1013978,5578043,Entire home/apt,,North End,89,4.0,6,2.0,269.0,1.0,42.365129,-71.055645,2016-05-19 00:28:29.472302
6611126,34594389,Private room,,Mission Hill,0,,1,1.0,65.0,1.0,42.331867,-71.109843,2016-05-19 00:27:08.787431
8714682,15015493,Private room,,Allston,0,,1,1.0,60.0,1.0,42.353852,-71.122097,2016-05-19 00:26:32.561903
10053928,30283594,Entire home/apt,,South Boston Waterfront,0,,3,1.0,457.0,3.0,42.353311,-71.047194,2016-05-19 00:25:31.222126
13037372,9039817,Shared room,,Mission Hill,1,,2,1.0,46.0,1.0,42.331926,-71.107938,2016-05-19 00:25:08.154983
8334845,30283594,Entire home/apt,,Fenway,0,,5,2.0,199.0,3.0,42.343016,-71.099856,2016-05-19 00:24:16.535982
1695275,324630,Entire home/apt,,Fenway,223,4.0,4,1.0,99.0,,42.347726,-71.093948,2016-05-19 00:22:56.824439
9125711,10211215,Entire home/apt,,Fenway,1,,2,1.0,99.0,1.0,42.347273,-71.094731,2016-05-19 00:22:49.147395
8645254,41306542,Private room,,Hyde Park,1,,1,1.0,45.0,1.0,42.259704,-71.119365,2016-05-19 00:22:20.250368
13028092,9039817,Entire home/apt,,Mission Hill,0,,3,1.0,99.0,1.0,42.332332,-71.108199,2016-05-19 00:22:16.768265
1472481,6608084,Private room,,Dorchester,198,5.0,3,1.0,40.0,1.0,42.309774,-71.047153,2016-05-19 00:22:10.033077
8466658,25308015,Entire home/apt,,Beacon Hill,33,4.5,4,1.0,203.0,,42.358457,-71.068399,2016-05-19 00:21:59.724373
11118970,10252474,Private room,,South Boston,0,,2,1.0,125.0,1.0,42.329643,-71.053241,2016-05-19 00:21:22.243044
4793787,24658662,Private room,,Dorchester,80,5.0,2,1.0,45.0,1.0,42.317513,-71.053864,2016-05-19 01:42:38.916801
12755021,9993095,Entire home/apt,,Allston,0,,3,1.0,65.0,1.0,42.348326,-71.136134,2016-05-19 01:42:35.447534
1587540,2004732,Entire home/apt,,Charlestown,25,5.0,4,3.0,299.0,2.0,42.378898,-71.061182,2016-05-19 01:42:07.533142
8512382,23822417,Private room,,Fenway,5,5.0,2,1.0,130.0,1.0,42.343915,-71.100332,2016-05-19 00:20:07.420296
8309604,4127253,Entire home/apt,,Back Bay,1,,4,2.0,290.0,2.0,42.348327,-71.073732,2016-05-19 00:20:01.906331
9282662,13622079,Entire home/apt,,South Boston,5,5.0,6,2.0,319.0,2.0,42.330618,-71.039139,2016-05-19 00:18:56.985415
11714059,54099497,Private room,,South Boston,2,,2,1.0,89.0,1.0,42.337048,-71.038765,2016-05-19 00:18:48.110885
8983081,26704689,Entire home/apt,,Brighton,1,,10,3.0,500.0,3.0,42.346122,-71.15188,2016-05-19 00:18:38.655623
4610745,23889290,Entire home/apt,,West End,13,5.0,2,0.0,139.0,2.0,42.361232,-71.070508,2016-05-19 00:17:48.764548
2481019,508268,Entire home/apt,,Downtown,13,4.5,4,1.0,229.0,3.0,42.364087,-71.059429,2016-05-19 00:16:36.665311
12270833,66095644,Entire home/apt,,Allston,0,,5,2.0,524.0,2.0,42.362546,-71.133947,2016-05-19 00:15:36.978114
1131634,508268,Entire home/apt,,West End,21,5.0,4,1.0,219.0,3.0,42.364594,-71.065483,2016-05-19 00:15:24.004286
217498,1123263,Private room,,Brighton,104,5.0,2,1.0,100.0,2.0,42.352573,-71.150565,2016-05-19 00:14:40.816974
10779412,29852577,Entire home/apt,,North End,0,,2,1.0,171.0,7.0,42.368666,-71.057132,2016-05-19 00:14:38.282456
6705513,14486505,Private room,,South Boston,22,4.5,1,1.0,96.0,1.0,42.331459,-71.047263,2016-05-19 00:14:07.385037
6142396,31862615,Shared room,,East Boston,78,5.0,1,1.0,56.0,1.0,42.368663,-71.03493,2016-05-19 00:13:53.276194
6104388,1633163,Entire home/apt,,Jamaica Plain,5,5.0,6,2.0,180.0,3.0,42.312779,-71.109741,2016-05-19 00:13:39.053081
9533193,49381951,Private room,,Allston,0,,2,1.0,58.0,1.0,42.360408,-71.124386,2016-05-19 00:13:23.553876
6645010,19782214,Private room,,Roxbury,24,4.5,2,1.0,55.0,3.0,42.313914,-71.09274,2016-05-19 00:13:04.381550
13079659,12243051,Entire home/apt,,Downtown,0,,4,2.0,600.0,3.0,42.353362,-71.063004,2016-05-19 00:12:21.761338
7633883,814298,Entire home/apt,,Beacon Hill,4,5.0,6,3.0,769.0,2.0,42.357378,-71.071351,2016-05-19 00:10:51.314527
10119075,30283594,Entire home/apt,,West End,0,,5,2.0,583.0,10.0,42.364819,-71.069077,2016-05-19 00:10:19.093119
4627334,23718760,Entire home/apt,,South Boston,0,,3,1.0,200.0,1.0,42.335286,-71.035258,2016-05-19 00:09:11.318200
10747524,36468245,Private room,,Brighton,9,5.0,2,1.0,82.0,1.0,42.358362,-71.140876,2016-05-19 00:08:45.188956
8321805,12039349,Entire home/apt,,South End,3,4.5,3,2.0,320.0,1.0,42.343192,-71.068359,2016-05-19 00:08:11.090308
1658983,8792144,Entire home/apt,,Charlestown,43,5.0,3,1.0,110.0,4.0,42.377855,-71.062797,2016-05-19 00:07:45.478465
9862792,47889779,Entire home/apt,,South End,22,5.0,8,3.0,309.0,,42.343981,-71.064857,2016-05-19 00:06:42.271426
395975,1931881,Private room,,South Boston,8,5.0,3,1.0,77.0,1.0,42.33644,-71.028744,2016-05-19 00:06:18.283507
6006121,23208278,Private room,,South Boston Waterfront,85,4.5,2,1.0,145.0,,42.339654,-71.043213,2016-05-19 00:06:06.508269
13073552,72468796,Shared room,,Fenway,2,,1,1.0,25.0,1.0,42.342671,-71.097513,2016-05-19 00:06:01.892148
11563716,9419684,Entire home/apt,,South Boston Waterfront,3,4.5,6,3.0,389.0,3.0,42.351717,-71.047257,2016-05-19 00:05:37.928599
9299739,9830531,Entire home/apt,,Dorchester,1,,4,2.0,120.0,2.0,42.309889,-71.048526,2016-05-19 00:05:23.862375
8696200,19470226,Shared room,,Downtown,10,4.5,2,1.0,99.0,1.0,42.366695,-71.066336,2016-05-19 00:04:32.718451
11897768,3630233,Entire home/apt,,Back Bay,1,,3,2.0,434.0,2.0,42.344122,-71.080526,2016-05-19 00:04:07.303120
12207213,57166759,Entire home/apt,,Back Bay,2,,2,1.0,320.0,1.0,42.350824,-71.07124,2016-05-19 00:03:27.475520
11669363,8329710,Private room,,Dorchester,4,5.0,2,1.0,80.0,1.0,42.32188,-71.043915,2016-05-19 00:01:53.488989
6974627,1299837,Entire home/apt,,North End,6,5.0,2,1.0,165.0,2.0,42.364884,-71.054495,2016-05-18 23:59:19.699112
10299047,52989144,Entire home/apt,,Jamaica Plain,2,,4,2.0,175.0,1.0,42.313084,-71.105117,2016-05-18 23:58:15.915155
6215248,15098486,Private room,,North End,18,5.0,3,1.0,167.0,1.0,42.364418,-71.052438,2016-05-18 23:52:48.705001
11618815,61523768,Private room,,East Boston,6,5.0,2,1.0,99.0,1.0,42.366296,-71.038008,2016-05-18 23:51:28.578527
9425087,45835636,Entire home/apt,,Downtown,0,,4,2.0,375.0,14.0,42.357833,-71.055066,2016-05-18 23:51:24.365666
5506,8229,Private room,,Roxbury,35,4.5,2,1.0,145.0,3.0,42.329809,-71.095595,2016-05-18 23:50:59.182493
2243499,9419684,Entire home/apt,,Fenway,1,,3,1.0,207.0,3.0,42.344324,-71.099166,2016-05-18 23:50:49.846217
6614984,10136526,Entire home/apt,,East Boston,21,5.0,2,1.0,89.0,1.0,42.36949,-71.036011,2016-05-18 23:50:42.866452
1242798,1934182,Entire home/apt,,Fenway,0,,2,1.0,135.0,2.0,42.344965,-71.099225,2016-05-18 23:50:31.573401
13032174,2133022,Private room,,Back Bay,0,,1,1.0,150.0,4.0,42.349529,-71.07978,2016-05-18 23:50:06.850516
1944976,10060070,Private room,,Dorchester,5,4.0,1,1.0,76.0,2.0,42.311607,-71.046127,2016-05-18 23:50:04.117880
5990808,10545148,Entire home/apt,,East Boston,24,5.0,4,2.0,189.0,2.0,42.364797,-71.030313,2016-05-18 23:49:36.565320
7741566,26956083,Private room,,Brighton,11,5.0,2,1.0,64.0,2.0,42.359035,-71.141673,2016-05-18 23:49:27.219797
12874603,48719428,Private room,,Jamaica Plain,0,,2,1.0,70.0,1.0,42.322873,-71.100094,2016-05-18 23:49:12.993023
5495547,2753598,Entire home/apt,,Jamaica Plain,4,5.0,5,3.0,225.0,3.0,42.30189,-71.129084,2016-05-18 23:49:00.276161
11087657,45851126,Entire home/apt,,South Boston Waterfront,2,,5,2.0,200.0,1.0,42.338852,-71.045382,2016-05-18 23:48:28.868199
6742905,324630,Entire home/apt,,Beacon Hill,91,3.5,2,0.0,99.0,,42.361087,-71.06532,2016-05-18 23:47:32.646958
10123024,28564205,Entire home/apt,,Allston,0,,2,1.0,75.0,1.0,42.350145,-71.128847,2016-05-18 23:46:02.726703
8892267,29539675,Entire home/apt,,South Boston,4,4.0,6,2.0,229.0,1.0,42.330286,-71.037387,2016-05-18 23:45:17.580768
8514932,37344176,Private room,,East Boston,14,5.0,2,1.0,115.0,2.0,42.366225,-71.037294,2016-05-18 23:43:28.648976
9897713,5275817,Entire home/apt,,East Boston,1,,3,1.0,63.0,1.0,42.380233,-71.028943,2016-05-18 23:42:55.273640
9145242,41542719,Private room,,East Boston,24,5.0,2,1.0,73.0,1.0,42.376573,-71.032943,2016-05-18 23:41:31.401856
7379913,24982706,Private room,,Mission Hill,15,5.0,2,1.0,60.0,2.0,42.332028,-71.100225,2016-05-18 23:41:13.256457
1166808,2254462,Shared room,,South End,29,4.5,1,1.0,100.0,1.0,42.342848,-71.072122,2016-05-18 23:41:02.452577
12940849,25205247,Private room,,East Boston,0,,2,1.0,100.0,1.0,42.364218,-71.031591,2016-05-18 23:40:58.913159
8696236,19470226,Private room,,West End,23,5.0,2,1.0,105.0,,42.365427,-71.06773,2016-05-18 23:40:25.503611
12275378,63421037,Entire home/apt,,Dorchester,3,5.0,6,3.0,275.0,2.0,42.327934,-71.064163,2016-05-18 23:39:46.163298
4854300,7055526,Entire home/apt,,Brighton,9,5.0,3,2.0,100.0,,42.337457,-71.147732,2016-05-18 23:39:10.994252
8441187,27450054,Shared room,,Downtown,22,5.0,2,1.0,83.0,1.0,42.356324,-71.061294,2016-05-18 23:39:06.292288
8439372,44341268,Entire home/apt,,Fenway,13,4.5,5,2.0,295.0,3.0,42.344085,-71.096437,2016-05-18 23:38:19.552577
1341072,4161865,Entire home/apt,,Back Bay,37,4.5,2,1.0,199.0,5.0,42.350818,-71.088027,2016-05-18 23:38:07.075953
8231382,23777641,Entire home/apt,,East Boston,12,4.0,4,0.0,99.0,3.0,42.376717,-71.03655,2016-05-18 23:38:04.188195
